月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
1,17,9,6.45,0.004050853,534.9640875,90.10412663,68.99036973,18,-47
1,17,10,8.033333333,0.003449258,715.5611935,97.34400938,84.65944184,26,-35
1,17,11,9.816666667,0.003291588,809.7654291,98.84487493,94.85396316,32,-20
1,17,12,9.816666667,0.003141214,851.8391043,99.85457639,97.2662071,34,-4
1,17,13,9.283333333,0.002812611,737.4117906,121.5010413,100.42485,33,13
1,17,14,8.516666667,0.002532483,4.338873726,120.1557261,102.0425251,29,28
1,17,15,7.45,0.002226676,13.71703148,133.8137951,103.1858012,22,42
1,17,16,7.15,0.001993684,230.4109009,101.1068438,106.5368143,13,53
1,17,17,5.9,0.002000681,0,8.69562363,101.1165719,2,62
1,17,18,4.7,0.001839939,0,0,99.46467133,-9,71
1,17,19,3.866666667,0.001586052,0,0,101.6348357,-21,78
1,17,20,3.383333333,0.001628809,0,0,98.68312213,-33,86
1,17,21,2.783333333,0.001652911,0,0,95.69902434,-45,85
1,17,22,2.466666667,0.001706034,0,0,93.2336097,-58,74
1,17,23,2.216666667,0.001631605,0,0,93.8885275,-69,55
1,17,24,1.85,0.001890895,0,0,86.76978133,-76,14
1,18,1,1.633333333,0.002158894,0,0,80.46466294,-73,-39
1,18,2,0.516666667,0.002187464,0,0,75.461543,-63,-66
1,18,3,1.2,0.001969038,0,0,82.54686503,-51,-80
1,18,4,0.7,0.001740407,0,0,85.40728065,-39,-90
1,18,5,0.35,0.001426211,0,0,91.24318088,-27,-82
1,18,6,0.333333333,0.001424486,0,0,91.21913139,-14,-75
1,18,7,-1.183333333,0.001205986,0,0,90.7922909,-3,-67
1,18,8,-0.433333333,0.001310617,204.2990043,51.84106095,91.01953803,8,-58
1,18,9,2.9,0.001341915,696.9194448,68.70994002,103.5238332,18,-47
1,18,10,4.383333333,0.001284281,821.5955854,79.64949456,111.0482757,26,-35
1,18,11,6.566666667,0.001435231,872.0937217,90.30674606,116.4206826,32,-21
1,18,12,7.766666667,0.00129827,888.216101,96.98307334,124.9082104,34,-4
1,18,13,8.7,0.001383469,878.7892489,95.87598682,126.7948364,34,13
1,18,14,9.5,0.002046471,846.6942702,88.54266748,115.5796925,29,28
1,18,15,9.216666667,0.00207961,757.1917846,81.35165735,113.6811984,22,42
1,18,16,8.733333333,0.00215187,599.5258794,66.47212803,110.1535441,13,53
1,18,17,6.966666667,0.002092145,0,17.03626582,103.7708905,2,63
1,18,18,5.433333333,0.001936748,0,0,100.4792328,-9,71
1,18,19,4.233333333,0.001780591,0,0,98.8108983,-21,79
1,18,20,3.683333333,0.001909184,0,0,93.81922566,-33,86
1,18,21,3.066666667,0.002015565,0,0,89.11127587,-45,85
1,18,22,2.15,0.001887965,0,0,88.0373866,-57,74
1,18,23,2.016666667,0.001957267,0,0,86.05850662,-69,55
1,18,24,1.55,0.002019341,0,0,82.91660434,-76,14
1,19,1,0.766666667,0.001748831,0,0,85.48749353,-73,-38
1,19,2,0.483333333,0.001713278,0,0,85.14556075,-63,-66
1,19,3,-0.066666667,0.001683606,0,0,83.63469909,-51,-80
1,19,4,-0.366666667,0.001977618,0,0,76.18025771,-39,-90
1,19,5,-0.733333333,0.001889468,0,0,76.57619292,-26,-82
1,19,6,-1.1,0.001943707,0,0,74.01786199,-14,-75
1,19,7,-1.683333333,0.001961942,0,0,71.381823,-3,-67
1,19,8,-0.6,0.001908022,163.5762562,53.40446964,76.70821966,8,-58
1,19,9,2.033333333,0.001915926,627.1175908,78.66263368,86.98278129,18,-48
1,19,10,4.3,0.002147992,756.9558778,90.721621,91.51327818,26,-35
1,19,11,5.9,0.00188601,810.7489758,99.68637364,103.4904638,32,-21
1,19,12,6.983333333,0.001909168,836.7856283,103.2728323,107.5749491,35,-4
1,19,13,8.933333333,0.001898962,837.7244614,101.5257221,116.1484078,34,13
1,19,14,9.483333333,0.00204417,792.2937808,98.19175569,115.5534761,29,28
1,19,15,9.6,0.002281883,715.257682,89.12737448,111.3988673,22,42
1,19,16,10.46666667,0.002653878,669.3624576,59.57606688,108.3680292,13,53
1,19,17,9.816666667,0.002765598,0,25.63204767,103.5610564,3,63
1,19,18,7.216666667,0.002254106,0,0,101.6636926,-9,71
1,19,19,6.883333333,0.002510165,0,0,95.46445952,-21,79
1,19,20,6.466666667,0.002618148,0,0,91.75941407,-33,86
1,19,21,5.1,0.002543604,0,0,87.37217237,-45,85
1,19,22,4.433333333,0.002738608,0,0,81.15307836,-57,73
1,19,23,3.966666667,0.002700178,0,0,79.90279914,-68,54
1,19,24,3.533333333,0.002667336,0,0,78.70468847,-76,14
1,20,1,2.716666667,0.002608736,0,0,76.42041678,-73,-38
1,20,2,1.383333333,0.002412535,0,0,74.62599625,-63,-65
1,20,3,1.083333333,0.0024017,0,0,73.63127355,-51,-80
1,20,4,2.116666667,0.002543171,0,0,75.17428939,-39,-89
1,20,5,1.616666667,0.002453438,0,0,74.80315115,-26,-83
1,20,6,0.7,0.002296217,0,0,74.09289191,-14,-75
1,20,7,-0.2,0.001853121,0,0,79.43004911,-3,-67
1,20,8,1.1,0.00191402,153.4374771,54.30851878,83.28796112,8,-58
1,20,9,5.483333333,0.002333671,575.9711614,86.35173098,92.84473071,18,-48
1,20,10,7.6,0.002249702,735.0796488,95.28263293,103.3820742,26,-36
1,20,11,9.266666667,0.002158857,819.3697757,98.6461457,112.3282606,32,-21
1,20,12,9.983333333,0.002114199,843.2400798,102.7622537,116.3369112,35,-4
1,20,13,10.31666667,0.002317063,850.7540524,100.0874767,113.8684707,34,13
1,20,14,10.25,0.002461112,817.999,94.18908464,110.8888647,30,28
1,20,15,9.8,0.002237978,713.2482495,90.2726592,113.1144372,22,42
1,20,16,8.9,0.002035481,527.8910329,76.56098173,113.1950965,13,53
1,20,17,7.233333333,0.002005139,0,23.5743941,106.6574411,3,63
1,20,18,5.966666667,0.002067584,0,0,100.0429013,-8,71
1,20,19,4.95,0.001926112,0,0,98.6885372,-20,79
1,20,20,4.283333333,0.001889284,0,0,96.70064615,-33,87
1,20,21,3.616666667,0.001949078,0,0,92.71750279,-45,85
1,20,22,3.133333333,0.001930653,0,0,91.12683679,-57,73
1,20,23,2.466666667,0.001751056,0,0,92.24493863,-68,54
1,20,24,2.216666667,0.001852749,0,0,89.04911292,-75,14
1,21,1,1.65,0.001863921,0,0,86.53608399,-72,-37
1,21,2,1.166666667,0.00180014,0,0,85.96562177,-63,-65
1,21,3,1.55,0.001892748,0,0,85.52875076,-51,-79
1,21,4,1.866666667,0.001936319,0,0,85.8890745,-39,-89
1,21,5,1.933333333,0.001945604,0,0,85.96447707,-26,-83
1,21,6,2.05,0.001918216,0,0,87.00208669,-14,-75
1,21,7,2.2,0.001983143,0,0,86.26449386,-3,-67
1,21,8,2.066666667,0.001964294,0,0,86.11480482,8,-58
1,21,9,2,0.002565638,0.502777802,24.8561122,74.29992563,18,-48
1,21,10,1.35,0.002573411,0.829970689,46.87302265,71.5562879,26,-36
1,21,11,1.366666667,0.002534781,1.022159937,63.36458791,72.31928954,32,-21
1,21,12,1.133333333,0.002656567,1.380580689,79.78727065,69.21089322,35,-4
1,21,13,1.383333333,0.002955845,1.421387415,79.77599899,65.06143723,34,13
1,21,14,1.583333333,0.003253537,1.123090385,63.33931183,60.99795469,30,29
1,21,15,1.283333333,0.003599719,0.886245125,44.10482674,54.420355,23,42
1,21,16,1.433333333,0.003807288,0.577895052,22.08509999,51.91964249,14,53
1,21,17,1.75,0.003981449,0,0,50.65217355,3,63
1,21,18,1.8,0.004039067,0,0,50.02655902,-8,71
1,21,19,1.916666667,0.004073151,0,0,50.00898686,-20,79
1,21,20,2.116666667,0.004132178,0,0,49.97660722,-32,87
1,21,21,2.35,0.004202008,0,0,49.93521319,-45,84
1,21,22,2.8,0.004246697,0,0,51.13170423,-57,73
1,21,23,2.883333333,0.004085104,0,0,53.74231713,-68,54
1,21,24,2.95,0.004057651,0,0,54.40362646,-75,14
1,22,1,2.983333333,0.003926179,0,0,56.42859023,-72,-37
1,22,2,3.366666667,0.00393821,0,0,57.81529197,-63,-64
1,22,3,3.616666667,0.004156443,0,0,55.72208083,-51,-79
1,22,4,3.833333333,0.004120862,0,0,57.11166489,-39,-89
1,22,5,3.833333333,0.004070888,0,0,57.82052728,-26,-83
1,22,6,3.9,0.003989764,0,0,59.25426706,-14,-75
1,22,7,3.666666667,0.004171224,0,0,55.71880227,-3,-67
1,22,8,3.683333333,0.004374069,0,0,52.9709096,8,-59
1,22,9,3.95,0.004457584,0.39163585,22.10934024,52.92431076,18,-48
1,22,10,3.666666667,0.004517232,0.408807344,33.16033816,50.95506138,27,-36
1,22,11,3.883333333,0.004637456,0.489297578,44.19209641,50.23175044,33,-21
1,22,12,4.15,0.004777099,0.469137978,46.95968395,49.48254914,35,-4
1,22,13,4.316666667,0.004885572,0.42738295,44.20860199,48.7548118,34,13
1,22,14,4.45,0.004931815,0.209252829,27.67463732,48.70689613,30,29
1,22,15,4.616666667,0.004990167,1.797105347,63.1936917,48.64509427,23,42
1,22,16,4.633333333,0.005049052,0.876099455,27.56673519,47.9611879,14,53
1,22,17,4.533333333,0.004960914,0,0,48.67626054,3,63
1,22,18,4.45,0.004984144,0,0,48.03362153,-8,71
1,22,19,4.483333333,0.004943436,0,0,48.69470551,-20,79
1,22,20,4.266666667,0.004868332,0,0,48.77243145,-32,87
1,22,21,4.3,0.004879819,0,0,48.76070612,-45,84
1,22,22,4.483333333,0.004943436,0,0,48.69470551,-57,73
1,22,23,4.633333333,0.004943028,0,0,49.31998242,-68,53
1,22,24,4.6,0.004984304,0,0,48.65137003,-75,14
1,23,1,4.7,0.005072842,0,0,47.93420537,-72,-36
1,23,2,4.55,0.005019456,0,0,47.99443342,-63,-64
1,23,3,4.383333333,0.004908645,0,0,48.73102319,-51,-78
1,23,4,4.35,0.004949055,0,0,48.07204058,-39,-88
1,23,5,4.183333333,0.004891063,0,0,48.13436815,-26,-83
1,23,6,4.466666667,0.005042415,0,0,47.3569755,-14,-76
1,23,7,4.466666667,0.005042415,0,0,47.3569755,-2,-68
1,23,8,4.85,0.005180583,2.194959462,21.95498519,47.19302397,9,-59
1,23,9,6.85,0.005957807,6.316937614,87.0553027,46.14880249,18,-48
1,23,10,9.616666667,0.005481126,51.442087,186.4388415,63.74597389,27,-36
1,23,11,11.53333333,0.003946291,727.7270937,119.8415148,92.52775476,33,-21
1,23,12,12.06666667,0.004088709,810.2160675,110.6687127,92.86904075,35,-5
1,23,13,12.35,0.003898613,871.4755683,99.39665079,96.87125192,35,13
1,23,14,12.15,0.003056499,843.7325517,92.13328856,108.9809324,30,29
1,23,15,10.63333333,0.002683676,780.084249,81.39401662,108.5770683,23,42
1,23,16,8.883333333,0.002455501,631.6003903,67.69457896,105.0317479,14,54
1,23,17,7.283333333,0.002201335,0,25.33844379,102.9668857,3,63
1,23,18,5.866666667,0.002053272,0,0,99.91110187,-8,71
1,23,19,4.933333333,0.002031097,0,0,96.46567806,-20,79
1,23,20,4.283333333,0.002094219,0,0,92.50956915,-32,87
1,23,21,3.766666667,0.001969863,0,0,92.90327543,-44,84
1,23,22,3.366666667,0.002107004,0,0,88.49605915,-57,72
1,23,23,3.133333333,0.002166918,0,0,86.36298879,-68,53
1,23,24,3.2,0.001987279,0,0,90.23084108,-75,14
1,24,1,3,0.002006033,0,0,89.03416252,-72,-35
1,24,2,2.633333333,0.00186315,0,0,90.51177093,-62,-63
1,24,3,1.966666667,0.001819864,0,0,88.7434872,-51,-78
1,24,4,1.55,0.001766207,0,0,88.22951971,-39,-88
1,24,5,1.933333333,0.001902236,0,0,86.86674489,-26,-84
1,24,6,2.65,0.001865365,0,0,90.53240634,-14,-76
1,24,7,1.716666667,0.00174482,0,0,89.36288772,-2,-68
1,24,8,0.133333333,0.001594133,5.643428291,35.41479208,86.44005565,9,-59
1,24,9,0.85,0.001879734,12.91806066,104.5572256,83.0125068,19,-49
1,24,10,3.133333333,0.002072391,9.318751225,143.2329681,88.23584115,27,-36
1,24,11,6.75,0.002365387,89.14655696,239.6245008,97.57260503,33,-21
1,24,12,6.866666667,0.002323136,23.02175708,223.079172,98.86218447,36,-5
1,24,13,7.8,0.002542454,32.78394474,231.6779593,98.78315244,35,13
1,24,14,8.466666667,0.002660885,9.350776175,167.54348,99.53107079,30,29
1,24,15,8.166666667,0.002741281,18.98053537,150.8451857,96.83098575,23,42
1,24,16,7.15,0.002494104,116.1919587,115.5636823,96.88883913,14,54
1,24,17,6.633333333,0.002950901,0,32.03403113,86.71813417,4,63
1,24,18,6.133333333,0.002850409,0,0,86.30916162,-8,72
1,24,19,5.55,0.003017662,0,0,81.05323772,-20,79
1,24,20,4.733333333,0.003115202,0,0,76.05323432,-32,87
1,24,21,2.616666667,0.002544552,0,0,77.1675359,-44,84
1,24,22,2.083333333,0.002624955,0,0,73.57427174,-56,72
1,24,23,1.35,0.002615092,0,0,70.81071275,-67,53
1,24,24,1.25,0.002720454,0,0,68.55346433,-74,14
1,25,1,1.35,0.002740168,0,0,68.60880701,-72,-35
1,25,2,1.15,0.002906434,0,0,64.96169198,-62,-63
1,25,3,0.65,0.002842682,0,0,64.05818162,-51,-78
1,25,4,0.05,0.002493546,0,0,67.84949307,-39,-88
1,25,5,-0.333333333,0.002572263,0,0,64.91885755,-26,-84
1,25,6,-1.216666667,0.00230703,0,0,66.36996946,-14,-76
1,25,7,-0.883333333,0.00229347,0,0,67.9237667,-2,-68
1,25,8,-0.166666667,0.002491761,182.3995198,57.73959392,67.03041752,9,-59
1,25,9,2.333333333,0.002359441,515.843732,98.12081718,79.43017353,19,-49
1,25,10,4.7,0.002473283,695.9812371,105.8419256,86.99217392,27,-36
1,25,11,6.933333333,0.003012695,783.5443959,108.5353146,86.95815177,33,-22
1,25,12,8.733333333,0.003198452,799.3582346,114.2868105,91.63128217,36,-5
1,25,13,9.783333333,0.003284194,744.1566039,125.848809,94.82551357,35,13
1,25,14,10.55,0.003616124,568.2464709,155.1498111,93.05094083,31,29
1,25,15,10.73333333,0.003660849,85.4380969,182.6210221,93.18579985,24,42
1,25,16,10.6,0.003469642,117.8956944,117.4502502,95.50848384,14,54
1,25,17,10,0.003637245,0,35.01145951,90.31550294,4,63
1,25,18,8.133333333,0.004077963,0,0,75.76982053,-8,72
1,25,19,6.9,0.003993551,0,0,71.71363529,-20,80
1,25,20,6.083333333,0.003715273,0,0,72.3390364,-32,88
1,25,21,6.033333333,0.003818782,0,0,70.5967797,-44,84
1,25,22,6.516666667,0.003949175,0,0,70.73151068,-56,72
1,25,23,6.5,0.003944613,0,0,70.72709368,-67,53
1,25,24,6.466666667,0.00405554,0,0,68.99384569,-74,14
1,26,1,6.233333333,0.00440404,0,0,63.14664486,-72,-34
1,26,2,6.066666667,0.004938298,0,0,55.35641625,-62,-62
1,26,3,5.8,0.005134756,0,0,51.73023084,-51,-77
1,26,4,5.933333333,0.005008641,0,0,53.89306657,-38,-88
1,26,5,5.933333333,0.004544711,0,0,59.97864278,-26,-84
1,26,6,6.116666667,0.004485767,0,0,61.54403543,-14,-76
1,26,7,6.233333333,0.00440404,0,0,63.14664486,-2,-68
1,26,8,6.566666667,0.004144219,2.555320663,24.6756166,68.15873304,9,-59
1,26,9,7.033333333,0.004092928,1.871246591,49.44482306,70.86026216,19,-49
1,26,10,7.85,0.004197574,9.571802093,145.8524741,72.86681017,27,-37
1,26,11,8.916666667,0.00423092,322.8471116,221.3682969,76.99435461,33,-22
1,26,12,10.28333333,0.00432947,764.813274,123.012713,81.58983902,36,-5
1,26,13,11.35,0.004566785,677.697464,144.0638557,83.07596003,35,13
1,26,14,12.78333333,0.005575759,619.4408908,143.5986377,76.64595286,31,29
1,26,15,12.63333333,0.005520699,339.1109635,166.3009983,76.63844064,24,43
1,26,16,12.2,0.006163648,40.14778494,109.1472965,67.08355478,15,54
1,26,17,11.7,0.006650368,0,27.00613218,59.35675008,4,64
1,26,18,10.65,0.006519375,0,0,56.15569352,-7,72
1,26,19,10.48333333,0.00660546,0,0,54.46207951,-19,80
1,26,20,10.11666667,0.006134006,0,0,58.18489861,-32,88
1,26,21,9.95,0.006065244,0,0,58.24987788,-44,83
1,26,22,9.433333333,0.005856428,0,0,58.43807288,-56,72
1,26,23,8.8,0.00560922,0,0,58.64170824,-67,52
1,26,24,8.266666667,0.006090965,0,0,50.64612779,-74,14
1,27,1,7.766666667,0.00588521,0,0,50.90419233,-71,-34
1,27,2,7.4,0.00586701,0,0,49.55314269,-62,-62
1,27,3,7.133333333,0.006012702,0,0,46.70976995,-51,-77
1,27,4,6.983333333,0.005950559,0,0,46.7989776,-38,-87
1,27,5,6.8,0.005875387,0,0,46.90552119,-26,-84
1,27,6,6.65,0.005814515,0,0,46.99066484,-14,-77
1,27,7,6.583333333,0.005848497,0,0,46.30663598,-2,-69
1,27,8,6.65,0.005875655,0,0,46.26772149,9,-60
1,27,9,7.083333333,0.005865914,4.453253579,76.44551422,48.21883762,19,-49
1,27,10,8.783333333,0.005744207,370.3627706,174.5732255,56.94930983,27,-37
1,27,11,10.6,0.00537854,735.5236866,120.7738268,69.31893885,34,-22
1,27,12,12.61666667,0.00560583,771.1970445,122.2107868,75.5308744,36,-5
1,27,13,14.46666667,0.005609884,747.7715639,126.5993863,83.89519357,36,13
1,27,14,14.86666667,0.005441199,469.0620093,182.0794956,87.78884262,31,29
1,27,15,14.4,0.004664677,5.692281797,117.1312877,95.5438161,24,43
1,27,16,13.23333333,0.004416252,5.070588318,70.90215536,93.56648763,15,54
1,27,17,12.06666667,0.003738642,0,38.30947789,97.95237073,4,64
1,27,18,10.88333333,0.003536118,0,0,95.73852814,-7,72
1,27,19,9.566666667,0.003310442,0,0,93.4637661,-19,80
1,27,20,8.916666667,0.002955613,0,0,96.40918658,-31,88
1,27,21,8.533333333,0.003086263,0,0,92.58870899,-44,83
1,27,22,6.116666667,0.004133904,0,0,66.40814208,-56,71
1,27,23,5.15,0.004137953,0,0,62.30872633,-67,52
1,27,24,4.933333333,0.003805737,0,0,66.19631423,-74,14
1,28,1,5.533333333,0.00357554,0,0,72.1381186,-71,-33
1,28,2,5.616666667,0.003144583,0,0,79.2509796,-62,-61
1,28,3,5.433333333,0.002881813,0,0,82.8432088,-51,-77
1,28,4,4.283333333,0.00353254,0,0,67.60736228,-38,-87
1,28,5,3.316666667,0.003779784,0,0,59.92791226,-26,-85
1,28,6,3.9,0.002837474,0,0,77.25271447,-14,-77
1,28,7,3.366666667,0.002203116,0,0,86.60768378,-2,-69
1,28,8,3.05,0.003001103,0.735549469,13.79220161,71.02295961,9,-60
1,28,9,3.633333333,0.001951378,6.181763486,89.8003025,92.73818089,19,-50
1,28,10,5.283333333,0.001806749,298.3544015,188.3962069,102.5966177,28,-37
1,28,11,6.45,0.001721141,889.1762479,94.5730669,109.3483927,34,-22
1,28,12,7.466666667,0.00165447,900.2429117,102.9355058,115.142464,37,-5
1,28,13,7.95,0.001908028,475.2710835,202.3445012,111.7213031,36,13
1,28,14,8.133333333,0.001798428,666.5154644,133.9961787,114.8318913,31,29
1,28,15,7.233333333,0.001314416,273.3818937,179.531921,122.22466,24,43
1,28,16,6.266666667,0.001464491,542.2198477,84.60897231,114.4535309,15,54
1,28,17,5.2,0.001577986,173.0030967,40.44450459,107.3298502,4,64
1,28,18,3.933333333,0.001543609,0,0,102.8884194,-7,72
1,28,19,3.116666667,0.001504044,0,0,100.4761029,-19,80
1,28,20,2.516666667,0.001576623,0,0,96.35317596,-31,88
1,28,21,1.933333333,0.00159883,0,0,93.49326811,-44,83
1,28,22,1.25,0.001522178,0,0,92.53067204,-56,71
1,28,23,0.8,0.001513422,0,0,90.94601587,-66,52
1,28,24,0.283333333,0.001496226,0,0,89.30664869,-73,14
1,29,1,0.533333333,0.001641139,0,0,86.9517858,-71,-33
1,29,2,0.666666667,0.00165708,0,0,87.12124223,-62,-61
1,29,3,0.5,0.001637176,0,0,86.90933381,-50,-76
1,29,4,0.516666667,0.001678289,0,0,86.05317367,-38,-87
1,29,5,0.466666667,0.001828223,0,0,82.58574355,-26,-85
1,29,6,0.216666667,0.00183362,0,0,81.48362062,-14,-77
1,29,7,0.45,0.001903953,0,0,80.91979738,-2,-69
1,29,8,1.366666667,0.001784667,262.7480339,59.19316302,87.09687972,9,-60
1,29,9,3.2,0.001655184,671.9884922,78.4192439,97.3412673,19,-50
1,29,10,4.666666667,0.001730456,816.0668709,86.08324389,101.692354,28,-37
1,29,11,5.283333333,0.001642066,856.4588453,97.91476059,106.2183565,34,-22
1,29,12,6.15,0.00156922,878.7316926,103.8357691,111.5060338,37,-5
1,29,13,6.35,0.001295835,863.2679698,104.2764574,118.9546787,36,13
1,29,14,6.683333333,0.001809591,407.0267617,199.6332788,108.4120199,32,29
1,29,15,6.2,0.001633138,55.26055114,182.684555,110.2574679,24,43
1,29,16,6.133333333,0.001858537,28.79549299,108.9613934,105.0496846,15,54
1,29,17,5.5,0.002280553,8.604433508,29.77540981,93.92257532,5,64
1,29,18,4.883333333,0.002398277,0,0,89.13708045,-7,73
1,29,19,4.566666667,0.002974048,0,0,77.69196211,-19,80
1,29,20,4.716666667,0.002793706,0,0,81.37037181,-31,88
1,29,21,3.683333333,0.002745066,0,0,77.95738103,-43,83
1,29,22,2.85,0.002401746,0,0,80.73036985,-55,71
1,29,23,2.533333333,0.002574805,0,0,76.28555528,-66,51
1,29,24,2.6,0.002587098,0,0,76.33477722,-73,14
1,30,1,2.783333333,0.002574996,0,0,77.2944272,-71,-32
1,30,2,2.916666667,0.002646203,0,0,76.56574507,-62,-60
1,30,3,2.633333333,0.002776059,0,0,73.1453194,-50,-76
1,30,4,1.716666667,0.003542375,0,0,57.02521564,-38,-86
1,30,5,0.566666667,0.00361496,0,0,51.34215615,-26,-85
1,30,6,0.4,0.003649463,0,0,50.16284895,-14,-77
1,30,7,0.4,0.003688517,0,0,49.57693798,-2,-69
1,30,8,0.4,0.003688517,0.675947582,13.79620166,49.57693798,9,-60
1,30,9,0.316666667,0.003666184,0.647699244,30.35594993,49.58253228,19,-50
1,30,10,0.233333333,0.003643973,0.738559249,46.89281357,49.58764737,28,-37
1,30,11,0.2,0.003635122,0.765310973,57.91911276,49.58955946,34,-22
1,30,12,0.316666667,0.003666184,0.589406892,55.20935241,49.58253228,37,-5
1,30,13,0.916666667,0.003789153,1.445986185,85.27061217,50.12844855,36,13
1,30,14,1.1,0.003839856,1.069216782,66.10711843,50.11179782,32,29
1,30,15,1.55,0.003966885,0.944928983,49.60548321,50.06096354,25,43
1,30,16,1.85,0.004053643,0.692088497,27.5902031,50.01914657,15,55
1,30,17,2.083333333,0.004166435,0.923295443,11.0244501,49.35972669,5,64
1,30,18,2.266666667,0.004176949,0,0,49.9504453,-7,73
1,30,19,2.533333333,0.00421201,0,0,50.53585773,-19,81
1,30,20,2.45,0.004186929,0,0,50.55030688,-31,89
1,30,21,2.1,0.004038847,0,0,51.23512629,-43,82
1,30,22,1.583333333,0.003806197,0,0,52.53552119,-55,70
1,30,23,1.783333333,0.003818315,0,0,53.15851042,-66,51
1,30,24,1.85,0.003663242,0,0,55.72975526,-73,14
1,31,1,1.15,0.003688825,0,0,52.54744849,-71,-32
1,31,2,0.266666667,0.003652843,0,0,49.58565878,-62,-60
1,31,3,-0.383333333,0.003520178,0,0,49.04422072,-50,-75
1,31,4,-0.55,0.003477404,0,0,49.04944309,-38,-86
1,31,5,0.066666667,0.003638024,0,0,49.02061115,-26,-85
1,31,6,0.383333333,0.003723052,0,0,48.99561165,-14,-78
1,31,7,-0.066666667,0.003263216,0,0,54.29961282,-2,-69
1,31,8,1.383333333,0.002872198,247.5493721,62.51757028,66.47215483,10,-61
1,31,9,4.75,0.002588033,702.4154348,75.62680434,85.12054955,20,-50
1,31,10,6.883333333,0.002571641,820.2011659,86.80158331,94.35315195,28,-38
1,31,11,7.766666667,0.002536657,870.8752611,97.6059157,98.74533075,34,-23
1,31,12,8.35,0.001486376,902.7732337,105.1562106,122.8028884,37,-5
1,31,13,8.883333333,0.001541198,923.6235212,106.7916667,123.8183275,37,13
1,31,14,9.066666667,0.001418269,897.7693842,93.43515394,127.5328017,32,29
1,31,15,8.883333333,0.001611434,884.5311066,74.68863517,122.202549,25,43
1,31,16,8.116666667,0.002263809,873.9058792,49.02095339,105.3239671,16,55
1,31,17,6.8,0.002373564,479.1190663,34.05486481,97.63113947,5,64
1,31,18,5.016666667,0.002204838,0,0,93.36750196,-6,73
1,31,19,3.566666667,0.00218582,0,0,87.76136083,-18,81
1,31,20,2.633333333,0.002045518,0,0,86.74654035,-31,89
1,31,21,2.083333333,0.002273681,0,0,80.04733894,-43,82
1,31,22,1.283333333,0.001939515,0,0,83.48850888,-55,70
1,31,23,2.033333333,0.002178103,0,0,81.69364464,-66,51
1,31,24,2.35,0.001915175,0,0,88.27417122,-73,14
2,1,1,2.216666667,0.001631605,0,0,93.8885275,-70,-31
2,1,2,2.35,0.001647234,0,0,94.07373785,-61,-59
2,1,3,2.233333333,0.001589288,0,0,94.9186976,-50,-75
2,1,4,2.05,0.001612254,0,0,93.65629896,-38,-86
2,1,5,1.933333333,0.001685487,0,0,91.54034825,-26,-86
2,1,6,1.85,0.001804696,0,0,88.60015254,-13,-78
2,1,7,1.6,0.001730249,0,0,89.21472453,-2,-70
2,1,8,2.15,0.00162384,254.3798425,63.56796797,93.79573128,10,-61
2,1,9,3.483333333,0.001688765,732.9637887,72.01269603,97.74720466,20,-50
2,1,10,4.9,0.001652093,835.747906,85.1636282,104.3991032,28,-38
2,1,11,5.833333333,0.001649141,880.2130501,97.53885385,108.3571341,35,-23
2,1,12,6.683333333,0.001688624,896.4165544,105.4302832,111.0529697,38,-5
2,1,13,7.583333333,0.001732073,897.9051032,104.4196733,113.9183053,37,13
2,1,14,8.05,0.001788232,872.6424373,94.94527903,114.6939087,32,29
2,1,15,8.316666667,0.001685784,829.9479776,80.64801918,118.0842886,25,43
